sample_idx,token_idx,word_idx,token_id,token,is_special,is_word_start,label,pred,prob_0,prob_1
0,238,137,365,pe,False,True,0,0,0.9999996423721313,3.6898850908073655e-07
0,240,138,5168,di,False,True,0,0,0.9999997615814209,2.818103723711829e-07
0,241,139,1851,leg,False,True,0,0,0.9999996423721313,4.005332243650628e-07
0,243,140,6624,""",""",False,True,0,0,0.9999902248382568,9.818327271204907e-06
0,244,141,9245,si,False,True,0,0,0.9999847412109375,1.5266357877408154e-05
0,245,142,1544,ral,False,True,0,0,0.9999995231628418,4.850261916544696e-07
0,249,143,85,t,False,True,0,0,0.9999990463256836,9.570827614879818e-07
0,252,144,6624,""",""",False,True,0,0,0.9999679327011108,3.206682958989404e-05
0,253,145,70,e,False,True,0,0,0.9999936819076538,6.265356205403805e-06
0,254,146,69,d,False,True,0,0,0.9999957084655762,4.322974746173713e-06
0,257,147,9821,una,False,True,0,0,0.9999977350234985,2.251512114526122e-06
0,258,148,71,f,False,True,0,0,0.9999994039535522,5.896417860640213e-07
0,262,149,5168,di,False,True,0,0,0.9999995231628418,4.5386352098830685e-07
0,263,150,1342,man,False,True,0,0,0.9999922513961792,7.73667125031352e-06
0,265,151,468,per,False,True,0,0,0.9999991655349731,8.122656822706631e-07
0,266,152,4123,la,False,True,0,0,0.9999997615814209,2.282169901945963e-07
0,267,153,6071,content,False,True,0,0,0.9999970197677612,3.0061607958487002e-06
0,270,154,6624,""",""",False,True,0,0,0.9998862743377686,0.00011367750266799703
0,271,155,3399,bor,False,True,0,0,0.9999890327453613,1.0953122000501025e-05
0,275,156,66,a,False,True,0,0,0.9999974966049194,2.4535581815143814e-06
0,276,157,1405,me,False,True,0,0,0.9999992847442627,7.252717182382185e-07
0,278,158,5711,vo,False,True,0,0,0.9999995231628418,4.793754442289355e-07
0,280,159,27,:,False,True,0,0,0.9898793697357178,0.01012062281370163
0,281,160,1253,âĢĵ,False,True,0,0,0.7824963331222534,0.21750368177890778
0,282,161,3864,Qu,False,True,0,0,0.9999890327453613,1.0910420314758085e-05
0,284,162,1851,leg,False,True,0,0,0.9999998807907104,9.25688965480731e-08
0,286,163,3539,Ã¨,False,True,0,0,0.9999957084655762,4.2559531721053645e-06
0,287,164,4421,cap,False,True,0,0,0.9999997615814209,2.8736855028910213e-07
0,290,165,66,a,False,True,0,0,0.9999974966049194,2.521573378544417e-06
0,291,166,5142,tem,False,True,0,0,0.9999969005584717,3.0415963010455016e-06
0,293,167,27,:,False,True,0,0,0.9999417066574097,5.829126894241199e-05
0,294,168,87,v,False,True,0,0,0.9999864101409912,1.3631346519105136e-05
0,297,169,1498,serv,False,True,0,0,0.9999966621398926,3.366739292687271e-06
0,300,170,468,per,False,True,0,0,0.9999974966049194,2.4439925709884847e-06
0,301,171,17937,fare,False,True,0,0,0.9999982118606567,1.7466441022406798e-06
0,302,172,9821,una,False,True,0,0,0.9999977350234985,2.2603242086915998e-06
0,303,173,72,g,False,True,0,0,0.999998927116394,1.11894303245208e-06
0,305,174,5168,di,False,True,0,0,0.9999996423721313,3.4798929959833913e-07
0,306,175,85,t,False,True,0,0,0.9999997615814209,1.936852385142629e-07
0,310,176,15,.,False,True,1,1,0.001803166582249105,0.9981968998908997
0,311,177,8486,Det,False,True,0,0,0.9999804496765137,1.9525885363691486e-05
0,313,178,19397,fat,False,True,0,0,0.9999879598617554,1.2029638128296938e-05
0,315,179,6624,""",""",False,True,0,0,0.9999873638153076,1.2656288163270801e-05
0,316,180,3456,pre,False,True,0,0,0.9999922513961792,7.797351827321108e-06
0,318,181,2377,sub,False,True,0,0,0.9999939203262329,6.0725933508365415e-06
0,320,182,77,l,False,True,0,0,0.9999990463256836,9.913286476148642e-07
0,322,183,4843,asc,False,True,0,0,0.9999990463256836,9.026151133184612e-07
0,324,184,274,ar,False,True,0,0,0.9999997615814209,2.7961729642811406e-07
0,327,185,468,per,False,True,0,0,0.9999878406524658,1.2171438356745057e-05
0,328,186,681,com,False,True,0,0,0.9999991655349731,8.315279842463497e-07
0,332,187,66,a,False,True,0,0,0.9999982118606567,1.837631430134934e-06
0,333,188,20852,lev,False,True,0,0,0.9999994039535522,6.179393494676333e-07
0,336,189,4123,la,False,True,0,0,0.9999998807907104,9.042454252039533e-08
0,337,190,1026,sc,False,True,0,0,0.9999998807907104,1.1253515452835927e-07
0,340,191,70,e,False,True,0,0,0.9999979734420776,1.971490291907685e-06
0,341,192,66,a,False,True,0,0,0.9999972581863403,2.705252427404048e-06
0,342,193,11174,dig,False,True,0,0,0.9999991655349731,8.545787864022714e-07
0,346,194,6624,""",""",False,True,0,0,0.9999724626541138,2.7535692424862646e-05
0,347,195,785,ma,False,True,0,0,0.9999961853027344,3.815013769781217e-06
0,348,196,371,qu,False,True,0,0,0.9999951124191284,4.879471362073673e-06
0,350,197,19766,fu,False,True,0,0,0.9999849796295166,1.4971083146519959e-05
0,351,198,77,l,False,True,0,0,0.999998927116394,1.0845167253137333e-06
0,353,199,468,per,False,True,0,0,0.9999954700469971,4.530437308858382e-06
0,354,200,77,l,False,True,0,0,0.9999997615814209,1.791295574093965e-07
0,358,201,395,and,False,True,0,0,0.9999995231628418,5.102925229039101e-07
0,360,202,4123,la,False,True,0,0,0.9999997615814209,2.3823692174573807e-07
0,361,203,1087,pr,False,True,0,0,0.9999988079071045,1.2004504696960794e-06
0,363,204,4843,asc,False,True,0,0,0.9999991655349731,8.714338832760404e-07
0,366,205,6624,""",""",False,True,0,0,0.9999909400939941,9.080475138034672e-06
0,367,206,3428,rim,False,True,0,0,0.999966025352478,3.4001819585682824e-05
0,369,207,2052,col,False,True,0,0,0.9999990463256836,9.913286476148642e-07
0,370,208,1288,br,False,True,0,0,0.9999995231628418,4.213980275835638e-07
0,373,209,84,s,False,True,0,0,0.9999997615814209,2.3000691840024956e-07
0,377,210,249,in,False,True,0,0,0.9999983310699463,1.7061832977560698e-06
0,378,211,8125,aria,False,True,0,0,0.9999897480010986,1.0209440915787127e-05
0,379,212,6624,""",""",False,True,0,0,0.9999629259109497,3.7052966945338994e-05
0,380,213,468,per,False,True,0,0,0.9999924898147583,7.498640570702264e-06
0,383,214,17094,sent,False,True,0,0,0.9999994039535522,5.919495720263512e-07
0,385,215,9821,una,False,True,0,0,0.9999974966049194,2.521573378544417e-06
0,386,216,87,v,False,True,0,0,0.9999977350234985,2.2339906990964664e-06
0,389,217,84,s,False,True,0,0,0.9999996423721313,3.6611700693356397e-07
0,392,218,84,s,False,True,0,0,0.9999997615814209,2.6890532467405137e-07
0,395,219,6624,""",""",False,True,0,0,0.9999008178710938,9.915272676153108e-05
0,396,220,1962,che,False,True,0,0,0.9999871253967285,1.2855592103733215e-05
0,397,221,3431,dis,False,True,0,0,0.9999864101409912,1.3631346519105136e-05
0,399,222,8306,rac,False,True,0,0,0.9999997615814209,1.8337750873342884e-07
0,404,223,27,:,False,True,0,0,0.9883801937103271,0.011619769968092442
0,405,224,1253,âĢĵ,False,True,0,0,0.9359345436096191,0.06406543403863907
0,406,225,11592,Non,False,True,0,0,0.9999912977218628,8.73261069500586e-06
0,407,226,7373,mi,False,True,0,0,0.9999982118606567,1.7330515902358457e-06
0,408,227,14985,pic,False,True,0,0,0.9999996423721313,3.2818516615407134e-07
0,411,228,85,t,False,True,0,0,0.9999997615814209,1.862652680983956e-07
0,413,229,4371,fort,False,True,0,0,0.9999977350234985,2.242734353785636e-06
0,415,230,2,!,False,True,1,1,0.0017173837404698133,0.9982826709747314
0,416,231,1470,Fig,False,True,0,0,0.999998927116394,1.0389034059699043e-06
0,419,232,3188,come,False,True,0,0,0.9999996423721313,3.156125956138567e-07
0,420,233,3428,rim,False,True,0,0,0.999994158744812,5.817189503432019e-06
0,422,234,38582,quel,False,True,0,0,0.999997615814209,2.4155199298547814e-06
0,423,235,9111,bu,False,True,0,0,0.9999983310699463,1.6217043139477028e-06
0,425,236,4642,vec,False,True,0,0,0.9997859597206116,0.00021402176935225725
0,427,237,5168,di,False,True,0,0,0.9999998807907104,1.3574330637311505e-07
0,428,238,785,ma,False,True,0,0,0.9999996423721313,3.333533413751866e-07
0,431,239,36,C,False,True,0,0,0.9999998807907104,1.1701804680797068e-07
0,435,240,2,!,False,True,1,1,0.0010182287078350782,0.998981773853302
0,436,241,40,G,False,True,0,0,0.9999737739562988,2.6172338039032184e-05
0,439,242,72,g,False,True,0,0,0.9999994039535522,5.604466082331783e-07
0,441,243,406,oc,False,True,0,0,0.999998927116394,1.0429695294078556e-06
0,443,244,3610,sm,False,True,0,0,0.9999988079071045,1.1499611218823702e-06
0,447,245,565,int,False,True,0,0,0.9999996423721313,3.320537018680625e-07
0,449,246,18524,alla,False,True,0,0,0.9999995231628418,4.263653465841344e-07
0,450,247,18549,stan,False,True,0,0,0.9999996423721313,3.5346931781532476e-07
0,452,248,468,per,False,True,0,0,0.9999942779541016,5.682434675691184e-06
0,453,249,1272,ved,False,True,0,0,0.9999992847442627,7.600781941619061e-07
0,455,250,5168,di,False,True,0,0,0.9999994039535522,5.737372248404427e-07
0,456,251,69,d,False,True,0,0,0.9999995231628418,4.812516749552742e-07
0,458,252,785,ma,False,True,0,0,0.9999994039535522,6.012714379721729e-07
0,460,253,11714,pot,False,True,0,0,0.9999988079071045,1.2434044265319244e-06
0,462,254,26491,esse,False,True,0,0,0.9999724626541138,2.7535692424862646e-05
0,464,255,19387,usc,False,True,0,0,0.9999998807907104,1.0992828691769319e-07
0,466,256,371,qu,False,True,0,0,0.9999994039535522,5.474639124258829e-07
0,468,257,87,v,False,True,0,0,0.9999992847442627,7.424710020131897e-07
0,471,258,6624,""",""",False,True,0,0,0.9999454021453857,5.4652929975418374e-05
0,472,259,70,e,False,True,0,0,0.9999977350234985,2.304905137862079e-06
0,473,260,4160,non,False,True,0,0,0.9999942779541016,5.771920314145973e-06
0,474,261,87,v,False,True,0,0,0.9999990463256836,9.991038041334832e-07
0,476,262,1255,ness,False,True,0,0,0.9999982118606567,1.7810934878070839e-06
0,478,263,2,!,False,True,1,1,0.0021742256358265877,0.9978258013725281
0,479,264,35854,Guard,False,True,0,0,0.9999974966049194,2.4535581815143814e-06
0,481,265,84,s,False,True,0,0,0.9999992847442627,6.974869961595687e-07
0,483,266,300,il,False,True,0,0,1.0,3.9503557758280294e-08
0,484,267,67,b,False,True,0,0,0.9999995231628418,4.907435027234897e-07
0,486,268,6624,""",""",False,True,0,0,0.9999960660934448,3.966986696468666e-06
0,487,269,70,e,False,True,0,0,0.9999463558197021,5.3700681746704504e-05
0,488,270,1255,ness,False,True,0,0,0.9999992847442627,7.395764214379597e-07
0,490,271,6624,""",""",False,True,0,0,0.9999911785125732,8.835546395857818e-06
0,491,272,18625,guard,False,True,0,0,0.9999963045120239,3.697638476296561e-06
0,493,273,33659,dent,False,True,0,0,0.9999985694885254,1.4881599099680898e-06
0,495,274,328,un,False,True,0,0,0.9999995231628418,4.831351816392271e-07
0,496,275,1513,arm,False,True,0,0,0.9999996423721313,2.988159906180954e-07
0,499,276,1962,che,False,True,0,0,0.9999990463256836,9.533514457871206e-07
0,500,277,296,st,False,True,0,0,0.9999998807907104,1.4966836658913962e-07
0,502,278,339,se,False,True,0,0,0.9999994039535522,6.25223378847295e-07
0,505,279,348,ch,False,True,0,0,0.9999997615814209,1.914287253157454e-07
0,508,280,6624,""",""",False,True,0,0,0.9999456405639648,5.433364276541397e-05
0,509,281,70,e,False,True,0,0,0.9999302625656128,6.97647119523026e-05
0,510,282,1255,ness,False,True,0,0,0.9999979734420776,2.026142283284571e-06
0,512,283,6624,""",""",False,True,1,0,0.9999794960021973,2.0543020582408644e-05
0,513,284,18625,guard,False,True,0,0,0.9999933242797852,6.643433152930811e-06
0,515,285,8101,nel,False,True,0,0,0.9999879598617554,1.2029638128296938e-05
0,516,286,5528,cor,False,True,0,0,0.9999974966049194,2.5612825993448496e-06
0,519,287,615,de,False,True,0,0,0.9999933242797852,6.721743829984916e-06
0,521,288,85,t,False,True,0,0,0.9999994039535522,5.873430382052902e-07
0,525,289,70,e,False,True,0,0,0.9999977350234985,2.216605707872077e-06
0,526,290,69,d,False,True,0,0,0.9999991655349731,8.218403877435776e-07
0,528,291,26931,seg,False,True,0,0,0.9999995231628418,5.102925229039101e-07
0,530,292,6624,""",""",False,True,0,0,0.9999086856842041,9.134449646808207e-05
0,531,293,70,e,False,True,0,0,0.9999490976333618,5.084291842649691e-05
0,532,294,1255,ness,False,True,0,0,0.9999982118606567,1.8304672266822308e-06
0,534,295,6624,""",""",False,True,1,0,0.9999674558639526,3.257179923821241e-05
0,535,296,522,ap,False,True,0,0,0.9999771118164062,2.291734199388884e-05
0,538,297,77,l,False,True,0,0,0.9999988079071045,1.2434044265319244e-06
0,540,298,19387,usc,False,True,0,0,0.9999986886978149,1.3081765928291134e-06
0,542,299,5168,di,False,True,0,0,0.9999997615814209,2.4388654651374964e-07
0,543,300,12042,bot,False,True,0,0,0.9999994039535522,6.012714379721729e-07
0,546,301,468,per,False,True,0,0,0.9999966621398926,3.3145429370051716e-06
0,547,302,69,d,False,True,0,0,0.9999991655349731,8.646523497191083e-07
0,549,303,328,un,False,True,0,0,0.9999876022338867,1.2411495845299214e-05
0,554,304,10024,anche,False,True,0,0,0.9999949932098389,4.9563109314476606e-06
0,555,305,84,s,False,True,0,0,0.9999991655349731,8.028025035855535e-07
0,557,306,1344,str,False,True,0,0,1.0,4.974249279143805e-08
0,559,307,6624,""",""",False,True,0,0,0.9996471405029297,0.0003528132219798863
0,560,308,70,e,False,True,0,0,0.9999762773513794,2.3737338779028505e-05
0,561,309,1255,ness,False,True,0,0,0.9999974966049194,2.5612825993448496e-06
0,563,310,15,.,False,True,1,1,0.003337404690682888,0.9966625571250916
0,564,311,48,O,False,True,0,0,0.9999802112579346,1.9833367332466878e-05
0,565,312,69,d,False,True,0,0,0.9999830722808838,1.689828968665097e-05
0,567,313,32,?,False,True,0,0,0.9909971952438354,0.009002837352454662
0,568,314,2866,âĢ¦,False,True,1,1,0.29624688625335693,0.7037531733512878
0,569,315,1253,âĢĵ,False,True,0,0,0.7185943722724915,0.28140559792518616
0,570,316,24721,Ho,False,True,0,0,0.9999963045120239,3.6832227578997845e-06
0,571,317,4421,cap,False,True,0,0,0.9999947547912598,5.214498287386959e-06
0,573,318,6624,""",""",False,True,0,0,0.9998770952224731,0.0001229135668836534
0,574,319,1253,âĢĵ,False,True,0,0,0.9999561309814453,4.382964107207954e-05
0,575,320,3431,dis,False,True,0,0,0.9999505281448364,4.947159322910011e-05
0,577,321,455,all,False,True,0,0,0.9999997615814209,2.840206434484571e-07
0,579,322,6992,rid,False,True,0,0,1.0,5.636563216171453e-08
0,581,323,70,e,False,True,0,0,0.9999980926513672,1.873875248747936e-06
0,582,324,737,gr,False,True,0,0,0.9999998807907104,1.5685111520724604e-07
0,586,325,4123,la,False,True,0,0,0.9999998807907104,7.409121849377698e-08
0,587,326,1148,par,False,True,0,0,0.9999997615814209,2.3000691840024956e-07
0,590,327,1253,âĢĵ,False,True,0,0,0.9998815059661865,0.00011843643733300269
0,591,328,9245,si,False,True,0,0,0.9999972581863403,2.7586088435782585e-06
0,592,329,1272,ved,False,True,0,0,0.9999996423721313,4.0525458189222263e-07
0,594,330,1962,che,False,True,0,0,0.9999994039535522,6.526739753098809e-07
0,595,331,371,qu,False,True,0,0,0.9999995231628418,5.004226295568515e-07
0,597,332,87,v,False,True,0,0,0.9999994039535522,6.179393494676333e-07
0,600,333,1405,me,False,True,0,0,0.9999954700469971,4.565970357361948e-06
0,601,334,4123,la,False,True,0,0,1.0,5.907067546218059e-08
0,602,335,1665,son,False,True,0,0,0.9999996423721313,3.180879843966977e-07
0,604,336,926,fig,False,True,0,0,0.9999998807907104,8.39563440990787e-08
0,607,337,900,io,False,True,0,0,0.9999363422393799,6.364606088027358e-05
0,608,338,15,.,False,True,1,1,0.0013070536078885198,0.9986929297447205
0,609,339,51,R,False,True,0,0,0.9999973773956299,2.632283667480806e-06
0,614,340,66,a,False,True,0,0,0.9999974966049194,2.5413503408344695e-06
0,615,341,77,l,False,True,0,0,0.9999998807907104,1.4908486889453343e-07
0,618,342,15,.,False,True,1,1,0.0017207356868311763,0.998279333114624
0,619,343,38,E,False,True,0,0,0.9999948740005493,5.153747679287335e-06
0,620,344,7417,rip,False,True,0,0,0.999997615814209,2.4155199298547814e-06
0,622,345,77,l,False,True,0,0,0.9999969005584717,3.1381466669699876e-06
0,624,346,4843,asc,False,True,0,0,0.9999996423721313,3.1684788837083033e-07
0,626,347,249,in,False,True,0,0,0.9999990463256836,9.276364494326117e-07
0,627,348,1342,man,False,True,0,0,0.9999872446060181,1.2705822882708162e-05
0,629,349,6624,""",""",False,True,0,0,0.9999876022338867,1.2363107998680789e-05
0,630,350,85,t,False,True,0,0,0.9999924898147583,7.469406682503177e-06
0,633,351,7311,gi,False,True,0,0,0.9999963045120239,3.654559804999735e-06
0,635,352,328,un,False,True,0,0,0.9999979734420776,2.0661043436120963e-06
