sample_idx,token_idx,word_idx,token_id,token,is_special,is_word_start,label,pred,prob_0,prob_1
0,95,56,57811,▁stu,False,True,0,0,0.999977707862854,2.229919846286066e-05
0,97,57,865,▁e,False,True,0,0,0.9999741315841675,2.5867431759252213e-05
0,98,58,80190,▁nei,False,True,0,0,0.9999784231185913,2.1528880097321235e-05
0,99,59,95384,▁cami,False,True,0,0,0.9999760389328003,2.4017143005039543e-05
0,101,60,605,▁per,False,True,0,0,0.999981164932251,1.8851369532058015e-05
0,102,61,34703,▁acc,False,True,0,0,0.9999793767929077,2.0623423552024178e-05
0,105,62,11926,▁il,False,True,0,0,0.999983549118042,1.6442494597868063e-05
0,106,63,18448,▁fu,False,True,0,0,0.9999877214431763,1.2266898920643143e-05
0,108,64,865,▁e,False,True,0,0,0.9999650716781616,3.494435077300295e-05
0,109,65,605,▁per,False,True,0,0,0.9999798536300659,2.0145693270023912e-05
0,110,66,3638,▁r,False,True,0,0,0.9999834299087524,1.657145367062185e-05
0,113,67,5352,▁le,False,True,0,0,0.9999856948852539,1.4341428141051438e-05
0,114,68,51194,▁stan,False,True,0,0,0.9999847412109375,1.5266357877408154e-05
0,116,69,323,▁.,False,True,1,1,0.0009773502824828029,0.9990226030349731
0,117,70,4718,▁Non,False,True,0,0,0.9999653100967407,3.467242277110927e-05
0,118,71,324,▁so,False,True,0,0,0.9999758005142212,2.4205504814744927e-05
0,119,72,488,▁come,False,True,0,0,0.999985933303833,1.4064044080441818e-05
0,120,73,263,▁and,False,True,0,0,0.9999872446060181,1.2755550415022299e-05
0,122,74,307,"▁""",False,True,0,0,0.9999850988388062,1.485457869421225e-05
0,125,75,10386,▁ma,False,True,0,0,0.9999783039093018,2.169772778870538e-05
0,126,76,11926,▁il,False,True,0,0,0.9999845027923584,1.5446308680111542e-05
0,127,77,2652,▁fat,False,True,0,0,0.9999885559082031,1.1478769010864198e-05
0,129,78,44558,▁gli,False,True,0,0,0.999980092048645,1.9910990886273794e-05
0,130,79,31041,▁è,False,True,0,0,0.9999816417694092,1.8342892872169614e-05
0,131,80,13712,▁che,False,True,0,0,0.9999861717224121,1.3792024219583254e-05
0,132,81,1655,▁un,False,True,0,0,0.9999843835830688,1.562838224344887e-05
0,133,82,282,▁be,False,True,0,0,0.999981164932251,1.877787508419715e-05
0,135,83,21910,▁gi,False,True,0,0,0.999988317489624,1.1705164979503024e-05
0,138,84,76508,▁questo,False,True,0,0,0.9999685287475586,3.144662332488224e-05
0,139,85,15153,▁pe,False,True,0,0,0.999982476234436,1.757143036229536e-05
0,141,86,3752,▁di,False,True,0,0,0.9999799728393555,2.0067151126568206e-05
0,142,87,3540,▁leg,False,True,0,0,0.999984860420227,1.5088500731508248e-05
0,144,88,4040,▁cap,False,True,0,0,0.9999833106994629,1.6701424101484008e-05
0,147,89,84723,▁nella,False,True,0,0,0.9999755620956421,2.4395345462835394e-05
0,148,90,16672,▁bot,False,True,0,0,0.999976634979248,2.3369335394818336e-05
0,151,91,3752,▁di,False,True,0,0,0.9999843835830688,1.562838224344887e-05
0,152,92,1655,▁un,False,True,0,0,0.9999816417694092,1.8342892872169614e-05
0,153,93,10891,▁ve,False,True,0,0,0.9999861717224121,1.3792024219583254e-05
0,155,94,19315,▁fa,False,True,0,0,0.9999821186065674,1.7848135030362755e-05
0,158,95,307,"▁""",False,True,0,0,0.9999868869781494,1.3058036529400852e-05
0,161,96,11926,▁il,False,True,0,0,0.9999860525131226,1.3954598216514569e-05
0,162,97,45975,▁qual,False,True,0,0,0.9999814033508301,1.8559108866611496e-05
0,164,98,266,▁a,False,True,0,0,0.9999877214431763,1.2266898920643143e-05
0,167,99,363,▁no,False,True,0,0,0.9999914169311523,8.630873708170839e-06
0,169,100,23271,▁mast,False,True,0,0,0.9999467134475708,5.32827980350703e-05
0,173,101,307,"▁""",False,True,0,0,0.9999773502349854,2.265035072923638e-05
0,176,102,4557,▁se,False,True,0,0,0.9999874830245972,1.2460072866815608e-05
0,177,103,745,▁non,False,True,0,0,0.9999685287475586,3.144662332488224e-05
0,178,104,13712,▁che,False,True,0,0,0.9999819993972778,1.805851934477687e-05
0,179,105,84954,▁tutti,False,True,0,0,0.9999744892120361,2.556607432779856e-05
0,180,106,9667,▁lo,False,True,0,0,0.9999788999557495,2.1112482500029728e-05
0,181,107,34918,▁chia,False,True,0,0,0.999988317489624,1.1705164979503024e-05
0,184,108,55455,▁maestro,False,True,0,0,0.9999749660491943,2.5071594791370444e-05
0,185,109,16037,▁Ci,False,True,0,0,0.9998952150344849,0.00010472557187313214
0,188,110,307,"▁""",False,True,0,0,0.9999836683273315,1.6314541426254436e-05
0,191,111,605,▁per,False,True,0,0,0.9999853372573853,1.462428190279752e-05
0,192,112,1096,▁via,False,True,0,0,0.999983549118042,1.650684862397611e-05
0,193,113,25061,▁della,False,True,0,0,0.9999827146530151,1.723157038213685e-05
0,194,114,27812,▁punt,False,True,0,0,0.9999805688858032,1.9373936083866283e-05
0,196,115,5386,▁del,False,True,0,0,0.9999831914901733,1.676678948570043e-05
0,197,116,68036,▁suo,False,True,0,0,0.9999808073043823,1.9148226783727296e-05
0,198,117,6132,▁na,False,True,0,0,0.9999855756759644,1.4453908988798503e-05
0,200,118,307,"▁""",False,True,0,0,0.9999861717224121,1.3792024219583254e-05
0,203,119,13712,▁che,False,True,0,0,0.9999865293502808,1.3472537830239162e-05
0,204,120,3746,▁era,False,True,0,0,0.9999840259552002,1.593661909282673e-05
0,205,121,91134,▁sempre,False,True,0,0,0.9999827146530151,1.723157038213685e-05
0,206,122,20082,▁lust,False,True,0,0,0.9999779462814331,2.203941039624624e-05
0,208,123,865,▁e,False,True,0,0,0.9999847412109375,1.5266357877408154e-05
0,209,124,12345,▁pa,False,True,0,0,0.9999439716339111,5.605828846455552e-05
0,212,125,307,"▁""",False,True,0,0,0.9999879598617554,1.2076720850018319e-05
0,215,126,488,▁come,False,True,0,0,0.9999880790710449,1.188949045172194e-05
0,216,127,11812,▁una,False,True,0,0,0.999976396560669,2.3552616767119616e-05
0,217,128,16037,▁Ci,False,True,0,0,0.9997847676277161,0.00021527921489905566
0,220,129,8358,▁mat,False,True,0,0,0.9999855756759644,1.4453908988798503e-05
0,222,130,323,▁.,False,True,1,1,0.0009039677097462118,0.9990960359573364
0,223,131,4187,▁App,False,True,0,0,0.9999790191650391,2.103017504850868e-05
0,225,132,55455,▁maestro,False,True,0,0,0.9999778270721436,2.221226350229699e-05
0,226,133,16037,▁Ci,False,True,0,0,0.9998966455459595,0.00010330366058042273
0,229,134,34899,▁ebb,False,True,0,0,0.9999794960021973,2.0543020582408644e-05
0,231,135,114582,▁visto,False,True,0,0,0.9999834299087524,1.657145367062185e-05
0,232,136,66950,▁quel,False,True,0,0,0.9999728202819824,2.7214899091632105e-05
0,233,137,15153,▁pe,False,True,0,0,0.9999858140945435,1.4229825865186285e-05
0,235,138,3752,▁di,False,True,0,0,0.9999836683273315,1.6378391592297703e-05
0,236,139,3540,▁leg,False,True,0,0,0.9999856948852539,1.4285516954259947e-05
0,238,140,307,"▁""",False,True,0,0,0.9999868869781494,1.3109142855682876e-05
0,241,141,9554,▁si,False,True,0,0,0.9999812841415405,1.8704669855651446e-05
0,242,142,3638,▁r,False,True,0,0,0.9999619722366333,3.8080081139924005e-05
0,246,143,109522,▁tutto,False,True,0,0,0.9999794960021973,2.0543020582408644e-05
0,247,144,307,"▁""",False,True,0,0,0.9999873638153076,1.2606945347215515e-05
0,250,145,865,▁e,False,True,0,0,0.9999833106994629,1.6636309737805277e-05
0,251,146,1931,▁d,False,True,0,0,0.9999868869781494,1.3160451089788694e-05
0,254,147,11812,▁una,False,True,0,0,0.9999854564666748,1.4567270227416884e-05
0,255,148,37223,▁fre,False,True,0,0,0.9999725818634033,2.7428342946222983e-05
0,258,149,3752,▁di,False,True,0,0,0.9999879598617554,1.1982739124505315e-05
0,259,150,57201,▁mani,False,True,0,0,0.99997878074646,2.1195111912675202e-05
0,260,151,605,▁per,False,True,0,0,0.9999847412109375,1.5206840544124134e-05
0,261,152,2181,▁la,False,True,0,0,0.9999852180480957,1.4738981917616911e-05
0,262,153,822,▁content,False,True,0,0,0.9999734163284302,2.65844828390982e-05
0,264,154,307,"▁""",False,True,0,0,0.9999880790710449,1.1936024748138152e-05
0,267,155,37828,▁bor,False,True,0,0,0.9999693632125854,3.0598428566008806e-05
0,271,156,266,▁a,False,True,0,0,0.9999797344207764,2.0303694327594712e-05
0,272,157,351,▁me,False,True,0,0,0.9999804496765137,1.960230656550266e-05
0,274,158,110544,▁voce,False,True,0,0,0.9999804496765137,1.9525885363691486e-05
0,275,159,877,▁:,False,True,0,0,0.9965435862541199,0.003456409787759185
0,276,160,377,▁–,False,True,0,0,0.9497627019882202,0.05023736506700516
0,277,161,13532,▁Quest,False,True,0,0,0.9999737739562988,2.6172338039032184e-05
0,279,162,3540,▁leg,False,True,0,0,0.9999855756759644,1.4397557606571354e-05
0,281,163,31041,▁è,False,True,0,0,0.999976396560669,2.3552616767119616e-05
0,282,164,19636,▁capita,False,True,0,0,0.9999850988388062,1.4912718143023085e-05
0,284,165,266,▁a,False,True,0,0,0.999982476234436,1.750292540236842e-05
0,285,166,17259,▁tempo,False,True,0,0,0.9999704360961914,2.954142473754473e-05
0,286,167,877,▁:,False,True,0,0,0.9999634027481079,3.662130984594114e-05
0,287,168,1942,▁v,False,True,0,0,0.9999785423278809,2.1444948288262822e-05
0,289,169,53390,▁servi,False,True,0,0,0.9999755620956421,2.449082603561692e-05
0,292,170,605,▁per,False,True,0,0,0.9999864101409912,1.3578202015196439e-05
0,293,171,9672,▁fare,False,True,0,0,0.9999878406524658,1.2123986380174756e-05
0,294,172,11812,▁una,False,True,0,0,0.9999819993972778,1.805851934477687e-05
0,295,173,62367,▁gamb,False,True,0,0,0.999977707862854,2.229919846286066e-05
0,297,174,3752,▁di,False,True,0,0,0.9999822378158569,1.7709238818497397e-05
0,298,175,13167,▁ta,False,True,0,0,0.9999762773513794,2.3737338779028505e-05
0,301,176,323,▁.,False,True,1,1,0.0010063779773190618,0.9989935755729675
0,302,177,27239,▁Det,False,True,0,0,0.9999821186065674,1.7848135030362755e-05
0,304,178,2652,▁fat,False,True,0,0,0.9999819993972778,1.798811717890203e-05
0,306,179,307,"▁""",False,True,0,0,0.9999872446060181,1.2705822882708162e-05
0,309,180,1348,▁pre,False,True,0,0,0.999985933303833,1.4009213373356033e-05
0,311,181,2698,▁sub,False,True,0,0,0.9999862909317017,1.373825580230914e-05
0,313,182,2531,▁l,False,True,0,0,0.9999815225601196,1.8486754925106652e-05
0,315,183,283,▁as,False,True,0,0,0.9999886751174927,1.1300807273073588e-05
0,317,184,266,▁a,False,True,0,0,0.9999841451644897,1.587448969075922e-05
0,321,185,605,▁per,False,True,0,0,0.9999840259552002,1.599899223947432e-05
0,322,186,87318,▁comin,False,True,0,0,0.999983549118042,1.650684862397611e-05
0,325,187,266,▁a,False,True,0,0,0.9999837875366211,1.625093682378065e-05
0,326,188,5352,▁le,False,True,0,0,0.9999843835830688,1.5567451555398293e-05
0,329,189,2181,▁la,False,True,0,0,0.999985933303833,1.4119090337771922e-05
0,330,190,60160,▁sco,False,True,0,0,0.9999825954437256,1.73667176568415e-05
0,332,191,865,▁e,False,True,0,0,0.9999750852584839,2.487648634996731e-05
0,333,192,266,▁a,False,True,0,0,0.9999746084213257,2.5367122361785732e-05
0,334,193,3752,▁di,False,True,0,0,0.999976396560669,2.364479769312311e-05
0,337,194,307,"▁""",False,True,0,0,0.9999865293502808,1.3525267604563851e-05
0,340,195,10386,▁ma,False,True,0,0,0.9999732971191406,2.668852721399162e-05
0,341,196,90954,▁quando,False,True,0,0,0.9999860525131226,1.3954598216514569e-05
0,342,197,18448,▁fu,False,True,0,0,0.9999864101409912,1.3631346519105136e-05
0,343,198,2531,▁l,False,True,0,0,0.9999876022338867,1.2363107998680789e-05
0,345,199,605,▁per,False,True,0,0,0.9999877214431763,1.2314910236455034e-05
0,346,200,12341,▁las,False,True,0,0,0.9999805688858032,1.9373936083866283e-05
0,349,201,263,▁and,False,True,0,0,0.9999847412109375,1.5266357877408154e-05
0,351,202,2181,▁la,False,True,0,0,0.9999867677688599,1.32636678245035e-05
0,352,203,32208,▁prima,False,True,0,0,0.999982476234436,1.757143036229536e-05
0,353,204,283,▁as,False,True,0,0,0.9999903440475464,9.628425686969422e-06
0,356,205,307,"▁""",False,True,0,0,0.9999887943267822,1.1212865501875058e-05
0,359,206,12986,▁rim,False,True,0,0,0.9999847412109375,1.5206840544124134e-05
0,361,207,24358,▁col,False,True,0,0,0.999983549118042,1.6442494597868063e-05
0,362,208,11401,▁bra,False,True,0,0,0.9999868869781494,1.3109142855682876e-05
0,364,209,324,▁so,False,True,0,0,0.9999833106994629,1.6636309737805277e-05
0,368,210,267,▁in,False,True,0,0,0.9999774694442749,2.2474088837043382e-05
0,369,211,266,▁a,False,True,0,0,0.9999865293502808,1.3472537830239162e-05
0,371,212,307,"▁""",False,True,0,0,0.9999865293502808,1.3472537830239162e-05
0,374,213,28217,▁perch,False,True,0,0,0.999987006187439,1.2956419595866464e-05
0,376,214,1253,▁sent,False,True,0,0,0.9999872446060181,1.2705822882708162e-05
0,378,215,11812,▁una,False,True,0,0,0.9999796152114868,2.0383158698678017e-05
0,379,216,104807,▁voc,False,True,0,0,0.9999861717224121,1.3846004549122881e-05
0,381,217,324,▁so,False,True,0,0,0.9999774694442749,2.2474088837043382e-05
0,384,218,324,▁so,False,True,0,0,0.9999662637710571,3.373722211108543e-05
0,387,219,307,"▁""",False,True,0,0,0.99998939037323,1.0657685379555915e-05
0,390,220,13712,▁che,False,True,0,0,0.9999831914901733,1.6832409528433345e-05
0,391,221,74211,▁disse,False,True,0,0,0.9999821186065674,1.7848135030362755e-05
0,392,222,51961,▁rac,False,True,0,0,0.9999856948852539,1.4341428141051438e-05
0,397,223,877,▁:,False,True,0,0,0.9984602928161621,0.0015397267416119576
0,398,224,377,▁–,False,True,0,0,0.9830363392829895,0.01696370169520378
0,399,225,4718,▁Non,False,True,0,0,0.9999641180038452,3.591301356209442e-05
0,400,226,7840,▁mi,False,True,0,0,0.9999802112579346,1.9833367332466878e-05
0,401,227,6485,▁pic,False,True,0,0,0.9999868869781494,1.3109142855682876e-05
0,404,228,70343,▁tanto,False,True,0,0,0.99997878074646,2.1278068743413314e-05
0,405,229,270,▁for,False,True,0,0,0.9999887943267822,1.1212865501875058e-05
0,407,230,1084,▁!,False,True,1,1,0.0015188507968559861,0.9984812140464783
0,408,231,9296,▁Fig,False,True,0,0,0.9999721050262451,2.7860261980094947e-05
0,411,232,488,▁come,False,True,0,0,0.999985933303833,1.4119090337771922e-05
0,412,233,12986,▁rim,False,True,0,0,0.9999873638153076,1.2656288163270801e-05
0,414,234,66950,▁quel,False,True,0,0,0.9999809265136719,1.9073577277595177e-05
0,415,235,20830,▁bu,False,True,0,0,0.9999855756759644,1.4397557606571354e-05
0,417,236,10891,▁ve,False,True,0,0,0.9999892711639404,1.0783312973217107e-05
0,419,237,3752,▁di,False,True,0,0,0.9999831914901733,1.676678948570043e-05
0,420,238,55455,▁maestro,False,True,0,0,0.9999805688858032,1.9373936083866283e-05
0,421,239,16037,▁Ci,False,True,0,0,0.9999057054519653,9.424380550626665e-05
0,424,240,1084,▁!,False,True,1,1,0.0012893282109871507,0.9987106323242188
0,425,241,30838,▁Gir,False,True,0,0,0.9999672174453735,3.282725083408877e-05
0,427,242,44558,▁gli,False,True,0,0,0.9999825954437256,1.73667176568415e-05
0,428,243,507,▁,False,True,0,0,0.9999850988388062,1.485457869421225e-05
0,430,244,1550,▁s,False,True,0,0,0.9999872446060181,1.2755550415022299e-05
0,433,245,267,▁in,False,True,0,0,0.9999651908874512,3.480811938061379e-05
0,435,246,305,▁all,False,True,0,0,0.9999816417694092,1.8414684745948762e-05
0,437,247,43178,▁stanza,False,True,0,0,0.9999790191650391,2.103017504850868e-05
0,438,248,605,▁per,False,True,0,0,0.9999854564666748,1.4567270227416884e-05
0,439,249,10891,▁ve,False,True,0,0,0.9999889135360718,1.1082232958870009e-05
0,441,250,3752,▁di,False,True,0,0,0.9999794960021973,2.0462932297959924e-05
0,442,251,31006,▁dove,False,True,0,0,0.9999790191650391,2.103017504850868e-05
0,443,252,23242,▁mai,False,True,0,0,0.9999784231185913,2.1528880097321235e-05
0,444,253,4207,▁pot,False,True,0,0,0.9999829530715942,1.7097478121286258e-05
0,446,254,94263,▁essere,False,True,0,0,0.9999845027923584,1.5506764611927792e-05
0,447,255,381,▁us,False,True,0,0,0.9999885559082031,1.1389439350750763e-05
0,449,256,35266,▁quell,False,True,0,0,0.9999759197235107,2.4111139282467775e-05
0,451,257,104807,▁voc,False,True,0,0,0.9999884366989136,1.152369259216357e-05
0,453,258,307,"▁""",False,True,0,0,0.9999874830245972,1.2460072866815608e-05
0,456,259,865,▁e,False,True,0,0,0.999984622001648,1.5386091035907157e-05
0,457,260,745,▁non,False,True,0,0,0.9999837875366211,1.625093682378065e-05
0,458,261,48980,▁vide,False,True,0,0,0.9999829530715942,1.7097478121286258e-05
0,459,262,79003,▁ness,False,True,0,0,0.9999860525131226,1.3900194971938618e-05
0,461,263,1084,▁!,False,True,1,1,0.0013804222689941525,0.998619556427002
0,462,264,7874,▁Guard,False,True,0,0,0.999983549118042,1.650684862397611e-05
0,464,265,324,▁so,False,True,0,0,0.9999791383743286,2.086652057187166e-05
0,467,266,11926,▁il,False,True,0,0,0.9999814033508301,1.8559108866611496e-05
0,468,267,4797,▁ban,False,True,0,0,0.9999836683273315,1.6314541426254436e-05
0,470,268,307,"▁""",False,True,0,0,0.9999865293502808,1.3420012692222372e-05
0,473,269,865,▁e,False,True,0,0,0.9999852180480957,1.4796668438066263e-05
0,474,270,79003,▁ness,False,True,0,0,0.999980092048645,1.9910990886273794e-05
0,476,271,307,"▁""",False,True,0,0,0.9999855756759644,1.4397557606571354e-05
0,479,272,4268,▁guard,False,True,0,0,0.9999887943267822,1.1256750440225005e-05
0,481,273,105826,▁dentro,False,True,0,0,0.9999691247940063,3.083840783801861e-05
0,482,274,1655,▁un,False,True,0,0,0.9999781847000122,2.186790334235411e-05
0,483,275,266,▁a,False,True,0,0,0.999988317489624,1.1659530173346866e-05
0,486,276,13712,▁che,False,True,0,0,0.9999871253967285,1.2905907169624697e-05
0,487,277,8695,▁st,False,True,0,0,0.9999862909317017,1.373825580230914e-05
0,489,278,91134,▁sempre,False,True,0,0,0.9999845027923584,1.5506764611927792e-05
0,490,279,16621,▁chi,False,True,0,0,0.9999885559082031,1.1478769010864198e-05
0,492,280,307,"▁""",False,True,0,0,0.9999866485595703,1.3315579963091295e-05
0,495,281,865,▁e,False,True,0,0,0.999984622001648,1.5386091035907157e-05
0,496,282,79003,▁ness,False,True,0,0,0.9999793767929077,2.0623423552024178e-05
0,498,283,307,"▁""",False,True,1,0,0.9999853372573853,1.462428190279752e-05
0,501,284,4268,▁guard,False,True,0,0,0.9999878406524658,1.2171438356745057e-05
0,503,285,49151,▁nel,False,True,0,0,0.9999737739562988,2.6172338039032184e-05
0,504,286,109841,▁corbel,False,True,0,0,0.9999655485153198,3.44026047969237e-05
0,506,287,31203,▁dei,False,True,0,0,0.9999829530715942,1.703082125459332e-05
0,507,288,39057,▁tru,False,True,0,0,0.9999831914901733,1.6832409528433345e-05
0,510,289,865,▁e,False,True,0,0,0.9999245405197144,7.543321407865733e-05
1,1,0,381,▁us,False,True,0,0,0.9999788999557495,2.1112482500029728e-05
1,3,1,35266,▁quell,False,True,0,0,0.9999737739562988,2.627477442729287e-05
1,5,2,104807,▁voc,False,True,0,0,0.9999861717224121,1.3846004549122881e-05
1,7,3,307,"▁""",False,True,0,0,0.9999865293502808,1.3472537830239162e-05
1,10,4,865,▁e,False,True,0,0,0.9999850988388062,1.485457869421225e-05
1,11,5,745,▁non,False,True,0,0,0.9999823570251465,1.7640200894675218e-05
1,12,6,48980,▁vide,False,True,0,0,0.99997878074646,2.1278068743413314e-05
1,13,7,79003,▁ness,False,True,0,0,0.999984860420227,1.5147556041483767e-05
1,15,8,1084,▁!,False,True,1,1,0.0031054557766765356,0.9968944787979126
1,16,9,7874,▁Guard,False,True,0,0,0.9999837875366211,1.625093682378065e-05
1,18,10,324,▁so,False,True,0,0,0.9999785423278809,2.1444948288262822e-05
1,21,11,11926,▁il,False,True,0,0,0.9999816417694092,1.8342892872169614e-05
1,22,12,4797,▁ban,False,True,0,0,0.9999830722808838,1.6964428141363896e-05
1,24,13,307,"▁""",False,True,0,0,0.9999866485595703,1.3367694918997586e-05
1,27,14,865,▁e,False,True,0,0,0.9999831914901733,1.676678948570043e-05
1,28,15,79003,▁ness,False,True,0,0,0.9999784231185913,2.1613139324472286e-05
1,30,16,307,"▁""",False,True,0,0,0.9999854564666748,1.4510477740259375e-05
1,33,17,4268,▁guard,False,True,0,0,0.9999880790710449,1.188949045172194e-05
1,35,18,105826,▁dentro,False,True,0,0,0.9999781847000122,2.178264912799932e-05
1,36,19,1655,▁un,False,True,0,0,0.9999778270721436,2.221226350229699e-05
1,37,20,266,▁a,False,True,0,0,0.9999876022338867,1.2363107998680789e-05
1,40,21,13712,▁che,False,True,0,0,0.9999867677688599,1.3211957593739498e-05
1,41,22,8695,▁st,False,True,0,0,0.9999856948852539,1.4341428141051438e-05
1,43,23,91134,▁sempre,False,True,0,0,0.9999822378158569,1.7709238818497397e-05
1,44,24,16621,▁chi,False,True,0,0,0.9999877214431763,1.2314910236455034e-05
1,46,25,307,"▁""",False,True,0,0,0.9999868869781494,1.3160451089788694e-05
1,49,26,865,▁e,False,True,0,0,0.9999827146530151,1.729901669023093e-05
1,50,27,79003,▁ness,False,True,0,0,0.9999768733978271,2.309707815584261e-05
1,52,28,307,"▁""",False,True,1,0,0.9999854564666748,1.4567270227416884e-05
1,55,29,4268,▁guard,False,True,0,0,0.9999873638153076,1.2656288163270801e-05
1,57,30,49151,▁nel,False,True,0,0,0.999971866607666,2.8188662327011116e-05
1,58,31,109841,▁corbel,False,True,0,0,0.9999614953994751,3.852893496514298e-05
1,60,32,31203,▁dei,False,True,0,0,0.9999845027923584,1.5506764611927792e-05
1,61,33,39057,▁tru,False,True,0,0,0.9999798536300659,2.0145693270023912e-05
1,64,34,865,▁e,False,True,0,0,0.99997878074646,2.1195111912675202e-05
1,65,35,25061,▁della,False,True,0,0,0.9999791383743286,2.086652057187166e-05
1,66,36,55386,▁seg,False,True,0,0,0.9999572038650513,4.2814379412448034e-05
1,68,37,307,"▁""",False,True,0,0,0.9999861717224121,1.3846004549122881e-05
1,71,38,865,▁e,False,True,0,0,0.9999815225601196,1.8486754925106652e-05
1,72,39,79003,▁ness,False,True,0,0,0.9999755620956421,2.4395345462835394e-05
1,74,40,307,"▁""",False,True,1,0,0.9999852180480957,1.4738981917616911e-05
1,77,41,266,▁a,False,True,0,0,0.9999865293502808,1.3420012692222372e-05
1,80,42,2531,▁l,False,True,0,0,0.9999817609786987,1.8271382941748016e-05
